year,month,journal,count,alpha,ci_lower,ci_upper
2021,7,Nano Today,12,0.0,0.0,0.4194026128407568
2021,7,Nanomedicine,14,0.0,0.0,0.7630692953629089
2021,7,Nanoscale Research Letters,14,0.0,0.0,0.8770477381199477
2021,7,Nano-Micro Letters,10,0.19970060430902795,0.017085213432909373,0.7817639865492815
2021,7,Nanophotonics,32,0.0,0.0,0.3919499515354541
2021,7,NUCLEIC ACIDS RESEARCH,96,0.04492204204543476,0.011564609605183993,0.15901771031469367
2021,7,National Science Review,16,0.1709248375463304,0.028151427470980598,0.594699659848446
2021,7,Natural Resources Research,22,0.0,0.0,0.49238544873928475
2021,7,Nano Energy,75,0.011694623780654471,3.284130381050302e-05,0.8100085482271737
2021,7,Nature Astronomy,17,0.0,0.0,0.6109964617302986
2021,7,Nature Catalysis,14,0.0,0.0,0.5061402290462026
2021,7,Nano Research,82,0.029265747452816657,0.002381210724796217,0.2757768130138503
2021,7,Nature Cancer,15,0.0,0.0,0.8201564602696823
2021,7,Nature Chemistry,17,0.0,0.0,0.703414493271726
2021,7,Nature Ecology & Evolution,18,0.0,0.0,0.545539619650289
2021,7,Nature Food,10,0.0,0.0,0.46593517920829497
2021,7,Nature Geoscience,15,0.041106500743820606,1.599998047725154e-05,0.9913685990261318
2021,7,Nature Human Behaviour,14,0.0,0.0,0.4164667435148296
2021,7,Nature Microbiology,12,0.0,0.0,0.7190186080154167
2021,7,Nature Nanotechnology,11,0.06571694027576067,0.00022684739801616093,0.9561508647461787
2021,7,Nature Photonics,10,0.20820807322421092,0.026882786915658707,0.7145318148943085
2021,7,Nature Physics,17,0.0,0.0,0.607035513666124
2021,7,Nature Protocols,10,0.0,0.0,0.8098516330825668
2021,7,Nature Plants,20,0.0,0.0,0.3428437256771874
2021,7,Nature Sustainability,12,0.0,0.0,0.7504982104715592
2021,7,Neurology-Genetics,10,0.0,0.0,0.8642811250330993
2021,7,Neurology-Neuroimmunology & Neuroinflammation,15,0.0,0.0,0.5866130488328852
2021,7,Neurobiology of Stress,12,0.13303744856990266,0.018076123988808958,0.5612388989243693
2021,7,Neuron,23,0.0,0.0,0.254189634596176
2021,7,Neural Regeneration Research,37,0.08360499472091337,0.020563571129078338,0.28389298633880045
2021,7,Neuroscience Bulletin,15,0.21309734009418635,0.048825486184434205,0.588249627220463
2021,7,Neurosurgical Focus,13,0.10100832515296727,0.013951189703435729,0.4715306764628015
2021,7,Nonlinear Analysis-Hybrid Systems,10,0.0,0.0,0.9116064214717069
2021,7,Nonlinear Analysis-Modelling and Control,11,0.0,0.0,0.6896809105390216
2021,7,North American Journal of Economics and Finance,10,0.0,0.0,0.7867909191371918
2021,7,Neurotherapeutics,33,0.28017117190753527,0.10645474407865281,0.5597756576447506
2021,7,Neuro-Oncology Advances,75,0.09690324153265242,0.0389612642523848,0.22118283079611492
2021,7,Nuclear Science and Techniques,11,0.0,0.0,0.6454916379614798
2021,7,Nurse Education in Practice,20,0.20823989331068343,0.03854220521815643,0.6331051865277866
2021,7,MEDICINE & SCIENCE IN SPORTS & EXERCISE,1514,0.06557924868254644,0.050558715441382324,0.0846643151035731
2021,7,Nurse Educator,24,0.0,0.0,0.9405873291606265
2021,7,Nuclear Engineering and Technology,41,0.0,0.0,0.15490747672058727
2021,7,Nursing Reports,10,0.10714437001246493,0.004830274939138338,0.7479133907926325
2021,7,Nursing in Critical Care,11,0.2595826185777932,0.056530590334726044,0.6722774965253658
2021,7,Nutrition Journal,11,0.0,0.0,0.9195945182555278
2021,7,OBSTETRICAL & GYNECOLOGICAL SURVEY,17,0.30064801310488165,0.06387191783944342,0.7303589594820319
2021,7,OBSTETRICS AND GYNECOLOGY,18,0.0,0.0,0.7260945561317929
2021,7,OBESITY SURGERY,45,0.01624487226556906,2.4427632549715926e-06,0.9911212739913257
2021,7,OCEAN & COASTAL MANAGEMENT,35,0.0,0.0,0.17071683392107118
2021,7,OPHTHALMOLOGY,10,0.17957613629978406,0.025989114766688845,0.6422862557002763
2021,7,OPTIMAL CONTROL APPLICATIONS & METHODS,12,0.0,0.0,0.44604915576422943
2021,7,ORAL DISEASES,22,0.0,0.0,0.471168733667376
2021,7,ONCOGENE,52,0.14969175551389755,0.04496993162465248,0.39692537113387166
2021,7,ONCOLOGIST,35,0.12155404590963836,0.03257899427569093,0.362478056868942
2021,7,OPTICAL MATERIALS,90,0.0,0.0,0.16463971342105777
2021,7,ORAL ONCOLOGY,21,0.21452876149316596,0.06977863681995963,0.498603661320667
2021,7,OPTICS AND LASER TECHNOLOGY,54,0.07685559377506504,0.012451480108662039,0.35472615158363857
2021,7,ORGANIC PROCESS RESEARCH & DEVELOPMENT,25,0.0,0.0,0.4566623657874277
2021,7,ORGANIC LETTERS,157,0.0,0.0,0.19852389651579455
2021,7,ORE GEOLOGY REVIEWS,48,0.03518568071632652,0.005196729518519196,0.2029306456551445
2021,7,OSTEOPOROSIS INTERNATIONAL,16,0.06786942242305453,0.0029072214110302075,0.6451691702904678
2021,7,Obesity Reviews,16,0.09222464348981928,0.012921444935243744,0.4408586911225396
2021,7,Obesity,14,0.0768035626733829,0.005605474461032101,0.5511228041801969
2021,7,Ocean Science,10,0.0,0.0,0.3124696737800105
2021,7,OTOLARYNGOLOGY-HEAD AND NECK SURGERY,40,0.12198770350972286,0.03337036116809396,0.35862583753138116
2021,7,One Earth,14,0.1567259528806184,0.020196997958366273,0.6262660472520784
2021,7,Ocean Engineering,140,0.0,0.0,0.03700379351510514
2021,7,One Health,11,0.017962618058609988,1.9330717326322042e-10,0.9999994222173614
2021,7,Optica,16,0.0,0.0,0.5549778535837419
2021,7,Osteoarthritis and Cartilage,19,0.09992556849666935,0.015127490098205614,0.4451947907867479
2021,7,PAIN MEDICINE,23,0.25848420004886946,0.0779689901288145,0.5896560941949004
2021,7,PAIN,37,0.1041928577371509,0.027112307867604026,0.32680260343102324
2021,7,PALAEOGEOGRAPHY PALAEOCLIMATOLOGY PALAEOECOLOGY,40,0.0,0.0,0.1075865888203054
2021,7,Nature Communications,577,0.026046058218150554,0.010880658679556558,0.06104438798353932
2021,7,PEDIATRIC ALLERGY AND IMMUNOLOGY,13,0.0,0.0,0.6978123908267696
2021,7,PATIENT EDUCATION AND COUNSELING,44,0.07857707433879706,0.010001169296187669,0.41856267198107405
2021,7,PEDIATRIC NEPHROLOGY,16,0.21441839938294135,0.05000941157062056,0.5859507160503024
2021,7,PEDIATRIC PULMONOLOGY,46,0.0,0.0,0.16115734593643594
2021,7,PEDIATRIC BLOOD & CANCER,52,0.030572525081115805,0.0007746089249986701,0.56197207458579
2021,7,PEDIATRIC RESEARCH,25,0.0,0.0,0.2985365831178435
2021,7,PEDIATRIC NEUROLOGY,12,0.09838121381088141,0.006719302322249987,0.637688391974068
2021,7,PATTERN RECOGNITION,54,0.031380357804566106,0.0044723483514626464,0.1893835862802972
2021,7,PEDOSPHERE,25,0.02490150358744312,0.00010820510930796543,0.8576800161380111
2021,7,PERSONALITY AND SOCIAL PSYCHOLOGY BULLETIN,20,0.0,0.0,0.2999282583980111
2021,7,PEDIATRIC INFECTIOUS DISEASE JOURNAL,67,0.04619692569600625,0.007759156405437109,0.2307651652123501
2021,7,PERSONNEL REVIEW,16,0.17658383262631375,0.0294246148629217,0.6026994248692268
2021,7,PHARMACOECONOMICS,12,0.0,0.0,0.8483713894462743
2021,7,PERSONALITY AND INDIVIDUAL DIFFERENCES,59,0.09051516194396018,0.023411161101193186,0.2923766553995969
2021,7,PHARMACOLOGY BIOCHEMISTRY AND BEHAVIOR,11,0.3546030096793161,0.06540153721970447,0.8118135932548083
2021,7,PHARMACOLOGICAL RESEARCH,30,0.09514103903952682,0.016170694650768716,0.402132968995217
2021,7,PHYSICA D-NONLINEAR PHENOMENA,10,0.0,0.0,0.7282694957026948
2021,7,PHILOSOPHICAL TRANSACTIONS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES,23,0.0,0.0,0.12399927740596244
2021,7,PEDIATRICS,73,0.051619544748513206,0.013500928596036249,0.17794879797755264
2021,7,PHILOSOPHICAL TRANSACTIONS OF THE ROYAL SOCIETY A-MATHEMATICAL PHYSICAL AND ENGINEERING SCIENCES,24,0.09037326218575323,0.013348632904728508,0.4218291607783034
2021,7,PEST MANAGEMENT SCIENCE,47,0.06808563661123174,0.010801318448326642,0.3283356552944935
2021,7,PHYSICAL REVIEW LETTERS,193,0.0,0.0,0.06364205872517237
2021,7,PHYSICS IN MEDICINE AND BIOLOGY,44,0.04764268665821201,0.007017920222445631,0.26150197271244124
2021,7,PHYTOMEDICINE,46,0.0,0.0,0.24094107645662685
2021,7,PHYSIOLOGIA PLANTARUM,25,0.18815777381455598,0.05082914398448229,0.5007671392174678
2021,7,PHYTOTHERAPY RESEARCH,28,0.27383804447045207,0.07008974413096052,0.6535859181126208
2021,7,PLANT CELL AND ENVIRONMENT,17,0.0,0.0,0.30951393062831617
2021,7,PLANT AND SOIL,36,0.0,0.0,0.23266458181321611
2021,7,PLACENTA,23,0.14059166133168952,0.024517853147199252,0.515685176122809
2021,7,PLANT AND CELL PHYSIOLOGY,21,0.22818293905998388,0.0820525451315933,0.49439537188048743
2021,7,PLANT BIOTECHNOLOGY JOURNAL,17,0.10877779893068104,0.015413574667519398,0.4876025530054878
2021,7,PLANT CELL REPORTS,20,0.30966106579707664,0.11978311127209305,0.5965419369266696
2021,7,PLANT CELL,19,0.09863560529052523,0.014668115020774994,0.4458007495611224
2021,7,PHYSICS LETTERS B,65,0.0348687220292454,0.0039922119591478565,0.2456519409999436
2021,7,PLANT MOLECULAR BIOLOGY,10,0.0,0.0,0.6980100690548061
2021,7,PLANT PATHOLOGY,12,0.08721750677630798,0.003955286130525011,0.6968947139925384
2021,7,PLANT JOURNAL,46,0.0842942172669132,0.021619387601217278,0.2771875526987024
2021,7,PLANT PHYSIOLOGY AND BIOCHEMISTRY,39,0.0,0.0,0.2175934049664982
2021,7,PLANT SCIENCE,16,0.27353320240748974,0.07470878456648172,0.6371397620519734
2021,7,PLANT PHYSIOLOGY,44,0.19037185985002847,0.07422662346842684,0.4081339529760825
2021,7,PLASMA SOURCES SCIENCE & TECHNOLOGY,12,0.0,0.0,0.6686632830395555
2021,7,PHYSICAL REVIEW D,314,0.013903771978836018,0.0017856163317288292,0.1000217329055188
2021,7,PLANTA,23,0.12147455956550327,0.030322973002777,0.3794172155801853
2021,7,PLANT DISEASE,78,0.03921090594776793,0.006407563558175725,0.20525764309303743
2021,7,PLOS MEDICINE,26,0.0,0.0,0.46916565514934006
2021,7,PHYSICAL REVIEW E,179,0.009965310651945362,0.0014798121729753526,0.06398992996517293
2021,7,PLOS BIOLOGY,32,0.001086498634639796,6.555594868691173e-57,1.0
2021,7,PHYSICS OF FLUIDS,166,0.03608950433920876,0.012529151026185084,0.09949003404646631
2021,7,PLoS Computational Biology,99,0.05731711236575175,0.02187009712262536,0.1418828109470012
2021,7,PLoS Neglected Tropical Diseases,90,0.021495625154283025,0.0006137429727001203,0.4400322306031832
2021,7,PLASTIC AND RECONSTRUCTIVE SURGERY,108,0.04351813801462704,0.014842309432880438,0.12080297092595017
2021,7,PLoS Genetics,55,0.0286637279285704,0.004036667832165934,0.17685683363505966
2021,7,PM&R,16,0.2657100177984287,0.06646491002315674,0.6477828127072877
2021,7,POLITICAL GEOGRAPHY,12,0.0,0.0,0.6751749143276555
2021,7,POLYMER TESTING,13,0.0,0.0,0.6586398880900571
2021,7,POSTGRADUATE MEDICAL JOURNAL,17,0.0,0.0,0.6990453655228713
2021,7,POLYMER DEGRADATION AND STABILITY,20,0.1290052992798944,0.020316359278217115,0.5140559074929634
2021,7,POLYMER COMPOSITES,48,0.03108438360592907,0.0008441578836247013,0.5491860551643872
2021,7,PLoS Pathogens,80,0.18177059824975,0.09070983372284984,0.3309711201056435
2021,7,PRECISION ENGINEERING-JOURNAL OF THE INTERNATIONAL SOCIETIES FOR PRECISION ENGINEERING AND NANOTECHNOLOGY,19,0.0,0.0,0.5476999353792886
2021,7,POSTHARVEST BIOLOGY AND TECHNOLOGY,24,0.07222992611901866,0.010094711923234178,0.37279110693948925
2021,7,PREVENTIVE VETERINARY MEDICINE,23,0.0,0.0,0.49361907624540136
2021,7,POULTRY SCIENCE,43,0.05631087633857154,0.010207009990369238,0.25666079956336724
2021,7,PRODUCTION AND OPERATIONS MANAGEMENT,14,0.0,0.0,0.522983769152977
2021,7,PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES,47,0.0,0.0,0.3824395135978132
2021,7,PROCEEDINGS OF THE ROYAL SOCIETY A-MATHEMATICAL PHYSICAL AND ENGINEERING SCIENCES,26,0.028703740670802523,0.00034120459733820484,0.7189943754563315
2021,7,PRODUCTION PLANNING & CONTROL,10,0.15652053221123632,0.0163554532170061,0.6743676608687419
2021,7,PROGRESS IN NEUROBIOLOGY,14,0.0,0.0,0.3035805788021082
2021,7,PROGRESS IN OCEANOGRAPHY,13,0.0,0.0,0.439902992088977
2021,7,PROGRESS IN ORGANIC COATINGS,42,0.0,0.0,0.24572370943857894
2021,7,PROGRESS IN NEURO-PSYCHOPHARMACOLOGY & BIOLOGICAL PSYCHIATRY,17,0.03737146778069735,9.677773593168305e-06,0.993619759790417
2021,7,PROGRESS IN PHOTOVOLTAICS,11,0.0,0.0,0.7613198491509932
2021,7,PROTEIN SCIENCE,10,0.11272869237849036,0.005081485764317785,0.759643040917264
2021,7,PRX Quantum,18,0.0,0.0,0.45160160984562814
2021,7,PROSTATE CANCER AND PROSTATIC DISEASES,13,0.11595682078525746,0.014701755090064788,0.5355403281568325
2021,7,PSYCHIATRIC SERVICES,24,0.0,0.0,0.4671553986030473
2021,7,PSYCHIATRY RESEARCH,40,0.0,0.0,0.24955531957438992
2021,7,PSYCHO-ONCOLOGY,16,0.0,0.0,0.5780256297782385
2021,7,PROCESS SAFETY AND ENVIRONMENTAL PROTECTION,73,0.0295031877886637,0.004263609055268218,0.1775182253252451
2021,7,PSYCHOLOGICAL SCIENCE,17,0.11308091352212508,0.01736643550698679,0.4791113249150503
2021,7,PSYCHOLOGY OF SPORT AND EXERCISE,11,0.021105326181954397,9.118951827463718e-13,0.9999999980382994
2021,7,PSYCHONOMIC BULLETIN & REVIEW,18,0.0,0.0,0.1789259407886622
2021,7,PUBLIC ADMINISTRATION,10,0.0,0.0,0.7656418458607316
2021,7,PSYCHOLOGY & MARKETING,23,0.09664171151125917,0.018314437456530715,0.3802148878656433
2021,7,PUBLIC RELATIONS REVIEW,10,0.0,0.0,1.0
2021,7,PSYCHOLOGICAL MEDICINE,27,0.0663328465719812,0.007172404799327668,0.4113097467853875
2021,7,PSYCHOPHYSIOLOGY,25,0.1337696835931199,0.02868704038928963,0.44673801512149364
2021,7,PSYCHOSOMATIC MEDICINE,20,0.0775062693065486,0.011099843226508985,0.38608922207609175
2021,7,Pacific-Basin Finance Journal,13,0.0,0.0,0.43491841683632065
2021,7,Pain and Therapy,12,0.0,0.0,0.8370091204101203
2021,7,Paleoceanography and Paleoclimatology,10,0.16988167168321264,0.02733144528754064,0.5984649857974171
2021,7,Pathogens and Global Health,13,0.0,0.0,0.6628125395492793
2021,7,PUBLIC HEALTH,35,0.07030503161121437,0.01268458633535928,0.30801317275035184
2021,7,People and Nature,11,0.0,0.0,0.5596975505979802
2021,7,Pediatric Rheumatology,10,0.18515790280665914,0.0290698662173698,0.6329705211713377
2021,7,PeerJ Computer Science,33,0.0,0.0,0.34530346501702497
2021,7,Perspectives on Psychological Science,17,0.0,0.0,0.5525741232838912
2021,7,Parasites & Vectors,36,0.04733475891712978,0.0067430401608598095,0.26667489062093835
2021,7,Pediatric Critical Care Medicine,23,0.045662997040767594,0.00021505655458360032,0.9141142211250824
2021,7,Petroleum Science,20,0.0,0.0,0.20843293745223018
2021,7,Pesticide Biochemistry and Physiology,23,0.03694923497471942,0.00046067961982410456,0.7615551548387353
2021,7,Photonics Research,22,0.0,0.0,0.3140255708834948
2021,7,Physica Medica-European Journal of Medical Physics,23,0.0,0.0,0.2194641066051914
2021,7,Physical Therapy,17,0.0,0.0,0.2610923411600202
2021,7,Physical Review X,25,0.0,0.0,0.4568710307009149
2021,7,Physics & Imaging in Radiation Oncology,18,0.0,0.0,0.2932276678612487
2021,7,Physical Review Research,137,0.0,0.0,0.1259672527246245
2021,7,Plant Genome,17,0.0,0.0,0.474215479389206
2021,7,Plant Methods,15,0.0,0.0,0.4836451538570418
2021,7,Plant Diversity,10,0.0,0.0,0.8956309766020937
2021,7,PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,320,0.016630139221421807,0.004318170276742469,0.061864882758520624
2021,7,Plasma Processes and Polymers,16,0.0,0.0,0.4041524212687559
2021,7,Policy and Society,10,0.0,0.0,0.7171397342929966
2021,7,Pharmaceutics,193,0.03668314862210158,0.01072454218645302,0.11798081708632101
2021,7,Political Science Research and Methods,19,0.0,0.0,0.46583252062117636
2021,7,Pharmaceuticals,118,0.034485792810504005,0.0044190555735100214,0.22324999947374824
2021,7,Primary Care Diabetes,12,0.0,0.0,0.47039408521320086
2021,7,Preventive Medicine,31,0.02189494544507162,0.00025632133339969213,0.6615255037112524
2021,7,Professional Development in Education,10,0.19683044954183934,0.01734815081753077,0.77282336641844
2021,7,Progress of Theoretical and Experimental Physics,11,0.0,0.0,0.8177176502020846
2021,7,Progress in Nuclear Energy,34,0.0,0.0,0.1920720842379572
2021,7,QJM-AN INTERNATIONAL JOURNAL OF MEDICINE,15,0.0,0.0,0.35957203096431445
2021,7,QUARTERLY REVIEW OF ECONOMICS AND FINANCE,16,0.0,0.0,0.4056982021770785
2021,7,Psychology Research and Behavior Management,19,0.08887295706348138,0.01176728317571003,0.4441456534268926
2021,7,Qualitative Research,11,0.0,0.0,1.0
2021,7,Quantum,25,0.0,0.0,0.4775797125865632
2021,7,Quaternary Science Reviews,38,0.0,0.0,0.2476404129189257
2021,7,RADIOTHERAPY AND ONCOLOGY,27,0.0,0.0,0.4918006168472054
2021,7,RADIOGRAPHICS,13,0.20021564871104108,0.029520881194575424,0.673222821391454
2021,7,RADIATION PHYSICS AND CHEMISTRY,43,0.0,0.0,0.1813713160060886
2021,7,REGIONAL ANESTHESIA AND PAIN MEDICINE,17,0.0,0.0,0.730445565671974
2021,7,Quantum Information Processing,33,0.0140888419942711,2.5303561264515494e-05,0.8897484181999268
2021,7,QUALITY OF LIFE RESEARCH,38,0.06873726690787553,0.017226173003794237,0.23711703963568986
2021,7,REGIONAL STUDIES,21,0.0,0.0,0.3630351959405196
2021,7,REACTIVE & FUNCTIONAL POLYMERS,24,0.13318716074664386,0.022493629963886642,0.5064089524298155
2021,7,REGULATORY TOXICOLOGY AND PHARMACOLOGY,21,0.0,0.0,0.473204484773076
2021,7,RADIOLOGY,29,0.059653827105751636,0.00848400102205648,0.31987928493395895
2021,7,RELIABILITY ENGINEERING & SYSTEM SAFETY,49,0.0,0.0,0.27091251549326917
2021,7,REMOTE SENSING OF ENVIRONMENT,33,0.0,0.0,0.4055257647022517
2021,7,RAPID PROTOTYPING JOURNAL,29,0.04213775910643236,0.005877050252379335,0.2466213920105404
2021,7,REPRODUCTION,10,0.0,0.0,0.8427166102461507
2021,7,REPRODUCTIVE BIOMEDICINE ONLINE,22,0.0,0.0,0.41548820475629145
2021,7,Plants-Basel,249,0.05685446526847357,0.023201070914747365,0.132691334376066
2021,7,RESEARCH POLICY,12,0.04516142130179032,3.831767387709986e-05,0.9831591382364897
2021,7,RESEARCH IN VETERINARY SCIENCE,27,0.11061281165693225,0.017478733465485275,0.4650927725815028
2021,7,REVIEW OF ECONOMICS AND STATISTICS,16,0.03445670646901478,3.2999024140400808e-06,0.9974155113761654
2021,7,RESPIRATORY RESEARCH,26,0.0203436765214588,4.53164032502252e-06,0.9896006550575099
2021,7,REVIEW OF INTERNATIONAL POLITICAL ECONOMY,11,0.0,0.0,0.5453995742816526
2021,7,REVIEWS IN ENDOCRINE & METABOLIC DISORDERS,10,0.0,0.0,0.7071629101765794
2021,7,RESOURCES CONSERVATION AND RECYCLING,42,0.01093874949726132,3.0797220334938124e-05,0.7988569858581009
2021,7,RESUSCITATION,30,0.04495479362999353,0.004982864842799063,0.3067308635242225
2021,7,RICERCHE DI MATEMATICA,11,0.0,0.0,0.507144316603751
2021,7,RMD Open,13,0.0,0.0,0.681096651122626
2021,7,ROBOTICS AND AUTONOMOUS SYSTEMS,10,0.0,0.0,0.5348255250991959
2021,7,Radiation Oncology,16,0.0,0.0,0.23725293212333673
2021,7,Radiologia Medica,12,0.0,0.0,0.6697842509490137
2021,7,RENEWABLE & SUSTAINABLE ENERGY REVIEWS,122,0.053540255595855915,0.01627717548288855,0.16205605296986922
2021,7,ROCK MECHANICS AND ROCK ENGINEERING,28,0.044961200364463175,0.003548852258664952,0.3835923162246751
2021,7,Redox Biology,28,0.14590865056809635,0.030123990178573385,0.48443791515692447
2021,7,RHEUMATOLOGY,73,0.030086837817268328,0.004285586723452954,0.18271885652386805
2021,7,Research in Social Stratification and Mobility,11,0.0,0.0,0.5622267191264227
2021,7,Research in Autism Spectrum Disorders,10,0.0,0.0,0.7988557484081099
2021,7,Research in Developmental Disabilities,20,0.0,0.0,0.5571970796963768
2021,7,Research on Child and Adolescent Psychopathology,10,0.17395018209949598,0.015473186584747209,0.7383248846235557
2021,7,Results in Engineering,19,0.0,0.0,0.49263257971050534
2021,7,Results in Mathematics,21,0.0,0.0,0.3030486799499233
2021,7,Research in International Business and Finance,18,0.15838426430787625,0.016250856839817907,0.6819236992820025
2021,7,Reproductive Health,20,0.10143819845662821,0.018314861952382907,0.4058534801341023
2021,7,Reproductive Biology and Endocrinology,19,0.10548170615160654,0.014530377570237714,0.4853494957101669
2021,7,Research and Practice in Thrombosis and Haemostasis,23,0.09929951452386007,0.016543830389194807,0.41945663187462356
2021,7,Research in Social & Administrative Pharmacy,26,0.15326451118282872,0.034422312142204696,0.47890638010820363
2021,7,Results in Physics,102,0.0,0.0,0.20344027640698453
2021,7,Rhizosphere,19,0.0,0.0,0.4988400108771054
2021,7,Royal Society Open Science,50,0.0,0.0,0.12061977381240374
2021,7,SCANDINAVIAN JOURNAL OF MEDICINE & SCIENCE IN SPORTS,11,0.004745191271010578,1.6722566508366488e-35,1.0
2021,7,SCHOOL PSYCHOLOGY REVIEW,12,0.074708493439381,0.00021895874896684435,0.9674969435589921
2021,7,SCIENCE,162,0.0,0.0,0.14818344090785765
2021,7,SCIENTOMETRICS,27,0.0,0.0,0.34989908198588465
2021,7,SAFETY SCIENCE,28,0.09858126685016204,0.01681549252062794,0.41152101835258675
2021,7,SEMINARS IN CANCER BIOLOGY,17,0.0,0.0,0.29698778833174777
2021,7,SCRIPTA MATERIALIA,52,0.0,0.0,0.1068022500166303
2021,7,SEMINARS IN NUCLEAR MEDICINE,11,0.0,0.0,0.5988257802584349
2021,7,SEMINARS IN LIVER DISEASE,12,0.0,0.0,0.7085951447654742
2021,7,SEMINARS IN CELL & DEVELOPMENTAL BIOLOGY,25,0.0,0.0,0.2951070003478577
2021,7,SEMINARS IN ARTHRITIS AND RHEUMATISM,16,0.18229846955321685,0.044274114705106005,0.5175844299107394
2021,7,SHOCK,10,0.0,0.0,0.7915277897577092
2021,7,SLEEP MEDICINE,32,0.0,0.0,0.3063834232231288
2021,7,SLEEP,26,0.24805163257804094,0.09734485536640498,0.5022547885770933
2021,7,SCIENTIA HORTICULTURAE,68,0.0579553980775074,0.015265514739943673,0.1962368780721351
2021,7,Renewable Energy,138,0.03165676278586879,0.008398603543469142,0.1120456600321114
2021,7,SMALL BUSINESS ECONOMICS,12,0.18515150801850272,0.03742925540797918,0.5704039503178113
2021,7,SOCIAL PROBLEMS,14,0.0,0.0,0.6251441605341993
2021,7,SOCIAL HISTORY,14,0.04632855090009932,8.846123510615656e-06,0.9962655034475495
2021,7,SOCIAL INDICATORS RESEARCH,19,0.058234659558702384,0.003429473763248252,0.5263162136580564
2021,7,SENSORS AND ACTUATORS A-PHYSICAL,59,0.026235639482509312,0.0036834409049462877,0.16412051345370218
2021,7,SOCIAL PSYCHIATRY AND PSYCHIATRIC EPIDEMIOLOGY,14,0.0,0.0,0.62368446402428
2021,7,SOCIAL SCIENCE COMPUTER REVIEW,10,0.13867097122521752,0.006098713013925729,0.8085808263759656
2021,7,SOCIAL SCIENCE RESEARCH,10,0.0,0.0,0.863296883765377
2021,7,SOCIAL SCIENCE & MEDICINE,80,0.0,0.0,0.1818925653584001
2021,7,SOCIOLOGY OF HEALTH & ILLNESS,10,0.0,0.0,0.39363208066951216
2021,7,PLoS One,1469,0.039583795191458354,0.027357135801050824,0.05695490634339426
2021,7,SOIL BIOLOGY & BIOCHEMISTRY,16,0.0,0.0,0.608987173933279
2021,7,SOIL & TILLAGE RESEARCH,30,0.0,0.0,0.20005694271527893
2021,7,SOLAR ENERGY MATERIALS AND SOLAR CELLS,38,0.0,0.0,0.30690869619042577
2021,7,SOUTH ASIA-JOURNAL OF SOUTH ASIAN STUDIES,17,0.0,0.0,0.6289567681180758
2021,7,SENSORS AND ACTUATORS B-CHEMICAL,132,0.08128613469289843,0.030780951149726187,0.19775202462006944
2021,7,SOIL DYNAMICS AND EARTHQUAKE ENGINEERING,26,0.06923435146934064,0.010234198798798609,0.3485798857004068
2021,7,SPACE WEATHER-THE INTERNATIONAL JOURNAL OF RESEARCH AND APPLICATIONS,12,0.12648094016128647,0.017328787577135712,0.543149600065784
2021,7,SPECTROCHIMICA ACTA PART B-ATOMIC SPECTROSCOPY,12,0.0,0.0,0.22515434193275688
2021,7,SPECTROCHIMICA ACTA PART A-MOLECULAR AND BIOMOLECULAR SPECTROSCOPY,96,0.0,0.0,0.13551776929545087
2021,7,SPINE,27,0.0,0.0,0.5089967410657456
2021,7,STATISTICAL METHODS IN MEDICAL RESEARCH,17,0.0,0.0,0.6594476077166987
2021,7,SSM-Population Health,24,0.0,0.0,0.2697952168950211
2021,7,STATISTICS IN MEDICINE,37,0.0,0.0,0.38521825662780657
2021,7,STOCHASTIC ENVIRONMENTAL RESEARCH AND RISK ASSESSMENT,13,0.0,0.0,0.6110610483040428
2021,7,STRESS AND HEALTH,10,0.38341268309220783,0.07609274854252922,0.8244051361008229
2021,7,SEPARATION AND PURIFICATION TECHNOLOGY,173,0.011415692215736394,0.0011541474567224928,0.10346244457486818
2021,7,STRUCTURAL HEALTH MONITORING-AN INTERNATIONAL JOURNAL,13,0.0,0.0,0.5653875480895029
2021,7,STRUCTURAL AND MULTIDISCIPLINARY OPTIMIZATION,39,0.0,0.0,0.14794087258086416
2021,7,STUDIES IN HIGHER EDUCATION,16,0.0,0.0,0.5090232837337223
2021,7,STROKE,50,0.05062079159811031,0.007850342839129436,0.2643316053097921
2021,7,STUDIES IN SECOND LANGUAGE ACQUISITION,13,0.0,0.0,0.6566726180929269
2021,7,STUDIES IN HISTORY AND PHILOSOPHY OF SCIENCE,20,0.0,0.0,0.4483599291368574
2021,7,SUICIDE AND LIFE-THREATENING BEHAVIOR,11,0.18857328485248892,0.027984396859797592,0.6522876363466501
2021,7,SAGE Open,265,0.022116988797279257,0.004567890591579026,0.10029396053146801
2021,7,Safety and Health at Work,10,0.2831059509649503,0.05585767068969801,0.7249712522052543
2021,7,SYNTHESE,52,0.0,0.0,0.19758539656390497
2021,7,Schizophrenia Research,28,0.0,0.0,0.28059549980077625
2021,7,SURGERY,47,0.11094576987433803,0.03729208556529504,0.2867411535102886
2021,7,SciPost Physics,18,0.0,0.0,0.5819735546740451
2021,7,SUPPORTIVE CARE IN CANCER,67,0.06347829153135916,0.014271014864349955,0.2408914194459304
