paper_id,ai_word_freq,date,journal_name,has_ai_policy,is_oa
https://openalex.org/W4392714022,31,2024-03-12,Journal of Physiology and Biochemistry,True,True
https://openalex.org/W4385074551,15,2023-07-22,Communications Biology,True,True
https://openalex.org/W4306809816,0,2022-10-19,Oncogenesis,False,True
https://openalex.org/W3215646543,14,2021-11-18,Biophysical Reviews,True,False
https://openalex.org/W4384282720,1,2023-07-14,Journal of NeuroEngineering and Rehabilitation,True,True
https://openalex.org/W4321087199,7,2023-02-16,Frontiers in Bioengineering and Biotechnology,True,True
https://openalex.org/W4399055166,42,2024-05-28,European Journal of Epidemiology,True,True
https://openalex.org/W4388026595,1,2023-01-01,Green Chemistry,False,True
https://openalex.org/W4385670064,9,2023-03-01,European Psychiatry,False,True
https://openalex.org/W3175789531,27,2021-06-19,BMC Plant Biology,True,True
https://openalex.org/W4366189552,2,2023-04-17,Scientific Reports,False,True
https://openalex.org/W4290642631,4,2022-08-08,Clinical Chemistry and Laboratory Medicine (CCLM),False,False
https://openalex.org/W4394904384,0,2024-04-17,Biogeochemistry,True,True
https://openalex.org/W4394863110,1,2024-04-16,IEEE Signal Processing Magazine,True,True
https://openalex.org/W4308681939,4,2022-11-10,Pediatric Nephrology,True,True
https://openalex.org/W4315707366,35,2023-01-12,Scientific Reports,False,True
https://openalex.org/W3143010523,11,2021-03-26,Archives of Medical Science,False,True
https://openalex.org/W3185764141,16,2021-07-28,Frontiers in Plant Science,True,True
https://openalex.org/W4389724109,5,2023-12-14,IEEE Sensors Journal,False,True
https://openalex.org/W3138144450,35,2021-03-22,GPS Solutions,True,True
https://openalex.org/W3163752848,13,2021-05-11,Scientific Reports,False,True
https://openalex.org/W4324017502,7,2023-03-13,PLoS ONE,True,True
https://openalex.org/W3214779321,29,2021-11-23,PLoS ONE,True,True
https://openalex.org/W4288726188,6,2022-07-27,International Journal of Obesity,False,True
https://openalex.org/W4376602639,13,2023-05-15,Journal of Geometric Analysis,True,True
https://openalex.org/W4241880001,0,2021-08-01,IEEE Journal of Biomedical and Health Informatics,True,False
https://openalex.org/W4408868029,11,2025-03-27,Light Science & Applications,False,False
https://openalex.org/W4286631633,12,2022-07-06,Frontiers in Pharmacology,True,True
https://openalex.org/W4379538291,16,2023-06-06,Health and Quality of Life Outcomes,True,True
https://openalex.org/W4386100179,0,2023-08-23,Scientific Reports,False,True
https://openalex.org/W4396692488,14,2024-05-07,Scientific Reports,False,True
https://openalex.org/W3158037262,7,2021-01-01,International Journal of Medical Sciences,True,True
https://openalex.org/W3135280250,6,2021-03-04,npj Genomic Medicine,True,True
https://openalex.org/W4394892476,28,2024-04-17,Nature,False,True
https://openalex.org/W3209212578,7,2021-10-25,Acta Orthopaedica,True,True
https://openalex.org/W4210336060,26,2022-01-01,Theranostics,True,True
https://openalex.org/W4317625858,5,2023-01-20,Frontiers in Veterinary Science,True,True
https://openalex.org/W4290652240,10,2022-01-01,Food & Function,False,False
https://openalex.org/W4200522992,9,2021-12-06,PLoS ONE,True,True
https://openalex.org/W4404969601,7,2024-12-03,Nature,False,True
https://openalex.org/W4243013050,1,2021-04-01,Language Teaching,False,False
https://openalex.org/W3155051147,0,2021-04-01,Journal of High Energy Physics,True,True
https://openalex.org/W4389686051,1,2023-12-13,Nature,False,True
https://openalex.org/W4390495422,6,2024-01-02,PLoS ONE,True,True
https://openalex.org/W3124561465,12,2021-01-22,PLoS ONE,True,True
https://openalex.org/W4383163342,1,2023-07-04,Grey Systems Theory and Application,False,False
https://openalex.org/W4388671892,3,2023-11-14,Frontiers in Marine Science,True,True
https://openalex.org/W4391533166,0,2024-02-05,Frontiers in Medicine,True,True
https://openalex.org/W4225274972,5,2022-04-27,Scientific Reports,False,True
https://openalex.org/W3124039690,20,2021-01-19,Health and Quality of Life Outcomes,True,True
https://openalex.org/W4386555601,31,2023-09-01,Online Learning,False,True
https://openalex.org/W4394713503,9,2024-01-01,Physical Chemistry Chemical Physics,False,True
https://openalex.org/W4306412298,9,2022-10-01,Engineering With Computers,True,True
https://openalex.org/W4283733437,0,2022-05-01,IEEE Internet Computing,False,True
https://openalex.org/W3169531076,14,2021-06-17,Communications Chemistry,True,True
https://openalex.org/W4214830859,1,2022-03-02,Nature,False,True
https://openalex.org/W4210862376,0,2022-02-08,Nature Microbiology,False,False
https://openalex.org/W4401057123,33,2024-07-27,Rice,True,True
https://openalex.org/W4225016291,22,2022-04-28,Journal of General Internal Medicine,True,True
https://openalex.org/W4400057533,13,2024-06-26,Frontiers in Bioengineering and Biotechnology,True,True
https://openalex.org/W4394693336,0,2024-04-01,IEEE Wireless Communications,False,False
https://openalex.org/W4282036528,14,2022-06-02,Frontiers in Plant Science,True,True
https://openalex.org/W4367359109,8,2023-01-01,Organic Chemistry Frontiers,False,False
https://openalex.org/W4313318690,4,2022-12-30,PLoS ONE,True,True
https://openalex.org/W4387131629,2,2023-01-01,Journal of Materials Chemistry C,False,False
https://openalex.org/W4376278624,8,2023-05-12,Solid Earth,False,True
https://openalex.org/W4390510298,52,2024-01-02,BMC Sports Science Medicine and Rehabilitation,True,True
https://openalex.org/W4307565437,3,2022-10-26,Scientific Reports,False,True
https://openalex.org/W4224597203,4,2022-04-25,PLoS ONE,True,True
https://openalex.org/W3151987671,7,2021-03-25,Archives of Medical Science,False,True
https://openalex.org/W4226432796,12,2022-04-06,Scientific Reports,False,True
https://openalex.org/W3193822611,18,2021-08-19,Frontiers in Plant Science,True,True
https://openalex.org/W3129239346,1,2021-02-16,Journal of Hematology & Oncology,True,True
https://openalex.org/W4281775692,21,2022-05-26,Journal of High Energy Physics,True,True
https://openalex.org/W3189585109,18,2021-07-01,Journal of High Energy Physics,True,True
https://openalex.org/W3152922920,10,2021-04-14,Frontiers in Pharmacology,True,True
https://openalex.org/W3173459224,7,2021-06-24,Frontiers in Immunology,True,True
https://openalex.org/W4282019658,4,2022-06-10,World Journal of Surgical Oncology,True,True
https://openalex.org/W4391880524,5,2024-02-16,Frontiers in Immunology,True,True
https://openalex.org/W4394909941,45,2024-04-18,PLoS ONE,True,True
https://openalex.org/W4392222241,0,2024-02-27,Computational Particle Mechanics,True,False
https://openalex.org/W3212505680,16,2021-11-16,Frontiers in Marine Science,True,True
https://openalex.org/W4399514523,17,2024-06-11,Scientific Reports,False,True
https://openalex.org/W4292869887,3,2022-08-24,Frontiers in Bioengineering and Biotechnology,True,True
https://openalex.org/W3215914670,0,2021-11-26,Nano-Micro Letters,True,True
https://openalex.org/W4390671873,7,2023-01-01,Proceedings of The Nutrition Society,False,True
https://openalex.org/W4283739102,5,2022-04-27,Journal of Teaching and Learning,False,True
https://openalex.org/W4389318576,0,2023-01-01,Digital Discovery,False,True
https://openalex.org/W4307002340,29,2022-10-21,PLoS ONE,True,True
https://openalex.org/W3186224441,13,2021-06-01,European Journal of Risk Regulation,False,False
https://openalex.org/W4293182196,12,2022-08-26,Scientific Reports,False,True
https://openalex.org/W3212271205,14,2021-11-08,PLoS ONE,True,True
https://openalex.org/W4284966561,17,2022-07-09,Scientific Reports,False,True
https://openalex.org/W4284895757,20,2022-07-06,BMC Public Health,True,True
https://openalex.org/W4200154639,5,2021-12-15,PLoS ONE,True,True
https://openalex.org/W3168162056,2,2021-06-01,IEEE Geoscience and Remote Sensing Magazine,True,False
https://openalex.org/W4386572674,45,2023-09-09,Social Indicators Research,True,True
https://openalex.org/W3119402916,33,2021-02-05,Cancer Nanotechnology,True,True
https://openalex.org/W3141688962,3,2021-04-05,Scientific Reports,False,True
https://openalex.org/W4320712321,18,2023-02-14,Frontiers in Political Science,True,True
https://openalex.org/W4311306047,23,2022-12-13,Cancer Cell International,True,True
https://openalex.org/W4206339226,0,2022-01-04,Communications Biology,True,True
https://openalex.org/W4285500431,10,2022-07-01,IEEE Intelligent Transportation Systems Magazine,True,False
https://openalex.org/W4385741391,16,2023-08-10,Synthese,True,True
https://openalex.org/W4392647406,45,2024-03-11,Journal of Epidemiology and Global Health,True,True
https://openalex.org/W4223433959,26,2022-04-12,Journal of PHYSIOLOGICAL ANTHROPOLOGY,True,True
https://openalex.org/W3139040617,7,2021-06-23,Scientific Reports,False,True
https://openalex.org/W3130146893,3,2021-01-01,Chemical Science,False,True
https://openalex.org/W4394692695,33,2024-04-10,Scientific Reports,False,True
https://openalex.org/W4387573641,7,2023-10-12,Frontiers in Cell and Developmental Biology,True,True
https://openalex.org/W3168997400,5,2021-06-08,Frontiers in Pharmacology,True,True
https://openalex.org/W4324045156,62,2023-03-13,Bioresources and Bioprocessing,True,True
https://openalex.org/W4313814540,36,2023-01-09,Nanophotonics,True,True
https://openalex.org/W3160611822,2,2021-05-14,European Journal of Pediatrics,True,True
https://openalex.org/W4323846845,32,2023-03-10,Scientific Reports,False,True
https://openalex.org/W3121690918,24,2021-01-16,AMBIO,True,True
https://openalex.org/W4212952812,11,2022-02-14,Frontiers in Bioengineering and Biotechnology,True,True
https://openalex.org/W4283163394,1,2022-06-01,BJPsych Open,False,True
https://openalex.org/W4401391742,29,2024-08-07,PLoS ONE,True,True
https://openalex.org/W3203037051,31,2021-09-28,Scientific Reports,False,True
https://openalex.org/W3167339401,13,2021-06-10,Psychological Medicine,False,True
https://openalex.org/W4307090499,15,2022-10-21,Scientific Reports,False,True
https://openalex.org/W4294200578,3,2022-06-01,European Psychiatry,False,True
https://openalex.org/W4396957798,110,2024-05-16,Nano-Micro Letters,True,True
https://openalex.org/W4394063307,5,2024-04-07,Microsystems & Nanoengineering,False,True
https://openalex.org/W4387006971,0,2023-09-01,The Annals of Family Medicine,False,False
https://openalex.org/W3176143159,10,2021-07-01,Scientific Reports,False,True
https://openalex.org/W3216349730,4,2021-11-25,Frontiers in Cell and Developmental Biology,True,True
https://openalex.org/W3147498709,8,2021-03-31,Nature Communications,False,True
https://openalex.org/W4312161098,17,2022-12-01,Biophysical Reviews,True,False
https://openalex.org/W3187034415,1,2021-07-20,Nature Structural & Molecular Biology,False,True
https://openalex.org/W3160281404,18,2021-05-18,Nature Communications,False,True
https://openalex.org/W4389933003,0,2023-10-01,Social Policy and Society,False,True
https://openalex.org/W3192545199,3,2021-08-10,Frontiers in Pharmacology,True,True
https://openalex.org/W3176089358,75,2021-06-17,Bilingualism Language and Cognition,False,False
https://openalex.org/W4226325782,0,2022-01-01,Фундаментальные исследования (Fundamental Research),False,False
https://openalex.org/W4283691661,2,2022-05-23,Annals of the Rheumatic Diseases,False,True
https://openalex.org/W4282834230,0,2022-06-01,Journal of Lightwave Technology,False,True
https://openalex.org/W4311141818,10,2022-12-02,Scientific Reports,False,True
https://openalex.org/W4386936886,0,2023-07-01,The Cambridge Law Journal,False,False
https://openalex.org/W4407765212,40,2025-02-20,PLoS ONE,True,True
https://openalex.org/W3216940598,3,2021-11-30,Historia y Política Ideas Procesos y Movimientos Sociales,False,False
https://openalex.org/W3122071623,3,2021-01-25,Kardiologia Polska,False,True
https://openalex.org/W4200394690,32,2021-12-16,Cancer Cell International,True,True
https://openalex.org/W4294202132,5,2022-06-01,European Psychiatry,False,True
https://openalex.org/W4293755943,0,2022-08-31,Frontiers in Cell and Developmental Biology,True,True
https://openalex.org/W4400201527,12,2024-06-29,Probiotics and Antimicrobial Proteins,True,False
https://openalex.org/W4386254192,27,2023-08-29,Cell Death Discovery,False,True
https://openalex.org/W3186902665,11,2021-07-26,Frontiers in Pharmacology,True,True
https://openalex.org/W4311701374,36,2022-12-06,Scientific Reports,False,True
https://openalex.org/W4312496684,0,2022-01-01,Open Mathematics,False,True
https://openalex.org/W4388822434,8,2023-11-20,PLoS ONE,True,True
https://openalex.org/W4281764603,22,2022-06-01,Light Science & Applications,False,False
https://openalex.org/W4205403526,0,2021-01-01,IEEE Open Journal of the Industrial Electronics Society,False,True
https://openalex.org/W4319459490,0,2023-02-01,IEEE Aerospace and Electronic Systems Magazine,False,True
https://openalex.org/W4307633129,7,2022-10-27,Frontiers in Plant Science,True,True
https://openalex.org/W4287018491,1,2021-08-30,Nature,False,True
https://openalex.org/W3184959537,8,2021-07-15,npj Quantum Information,True,True
https://openalex.org/W4399022358,11,2024-05-25,Current Tropical Medicine Reports,True,False
https://openalex.org/W3118635000,34,2021-01-04,Atmospheric chemistry and physics,True,True
https://openalex.org/W3177497168,13,2021-06-29,Frontiers in Bioengineering and Biotechnology,True,True
https://openalex.org/W3114240787,24,2021-03-03,Reproductive Biology and Endocrinology,True,True
https://openalex.org/W4285494071,15,2022-07-14,Frontiers in Cellular and Infection Microbiology,True,True
https://openalex.org/W4323664195,9,2023-03-07,Journal of High Energy Physics,True,True
https://openalex.org/W3122578451,2,2021-01-21,Respiratory Research,True,True
https://openalex.org/W4233730842,0,2021-01-01,CrystEngComm,False,True
https://openalex.org/W4385722235,0,2023-08-10,Nature Reviews Physics,False,False
https://openalex.org/W4220661315,5,2022-03-10,Archives of Toxicology,True,True
https://openalex.org/W4399173546,0,2024-05-01,International Journal of Nanomedicine,True,True
https://openalex.org/W4294189623,6,2022-06-01,European Psychiatry,False,True
https://openalex.org/W4388758299,32,2023-11-17,PLoS ONE,True,True
https://openalex.org/W4317473413,6,2023-01-01,Oceanography,True,True
https://openalex.org/W3180596999,8,2021-07-16,PLoS ONE,True,True
https://openalex.org/W4225312538,34,2022-04-28,Scientific Reports,False,True
https://openalex.org/W4200180092,36,2021-12-14,npj Urban Sustainability,True,True
https://openalex.org/W3193267293,64,2023-01-20,Synthese,True,True
https://openalex.org/W4206449172,0,2021-12-01,IEEE Transactions on Cybernetics,True,False
https://openalex.org/W3211282269,2,2021-10-27,Scientific Reports,False,True
https://openalex.org/W4386523354,6,2023-09-07,PLoS ONE,True,True
https://openalex.org/W4392198911,62,2024-02-27,Scientific Reports,False,True
https://openalex.org/W4297385019,18,2022-09-27,Frontiers in Veterinary Science,True,True
https://openalex.org/W4220968124,22,2022-03-22,Scientific Reports,False,True
https://openalex.org/W4221061602,21,2022-03-18,Journal of Orthopaedics and Traumatology,True,True
https://openalex.org/W4292554439,0,2022-08-22,Acta Pharmacologica Sinica,False,True
https://openalex.org/W4200045403,15,2021-12-16,Learning & Behavior,True,True
https://openalex.org/W4317773770,1,2023-01-01,The Annals of Family Medicine,False,False
https://openalex.org/W3127268694,50,2021-02-04,Scientific Reports,False,True
https://openalex.org/W4230205573,0,2021-05-14,Frontiers in Marine Science,True,True
https://openalex.org/W4320017859,12,2023-01-01,Journal of Materials Chemistry B,False,False
https://openalex.org/W3164860668,0,2021-05-26,Scientific Reports,False,True
https://openalex.org/W4200133820,16,2021-12-15,International Journal of Biological Sciences,True,True
https://openalex.org/W4389410086,73,2023-12-07,eLight,True,True
https://openalex.org/W3199198680,0,2021-09-20,Antiquity,False,True
https://openalex.org/W4213281659,0,2022-02-01,International Journal of Nanomedicine,True,True
https://openalex.org/W4393338122,50,2024-03-30,Child and Adolescent Psychiatry and Mental Health,True,True
https://openalex.org/W4399463601,21,2024-06-08,BMC Oral Health,True,True
https://openalex.org/W3212586186,17,2021-11-10,Theranostics,True,True
https://openalex.org/W4403792330,41,2024-10-26,Scientific Reports,False,True
https://openalex.org/W3155501578,31,2021-04-20,Scientific Reports,False,True
https://openalex.org/W4399106225,28,2024-05-28,Scientific Reports,False,True
https://openalex.org/W3165762471,2,2021-06-02,Scientific Reports,False,True
https://openalex.org/W4244924080,0,2021-01-01,IEEE Transactions on Circuits and Systems I Regular Papers,False,False
https://openalex.org/W4386142156,4,2023-08-24,Synthese,True,True
https://openalex.org/W4386738077,18,2023-09-14,PLoS ONE,True,True
https://openalex.org/W3119151389,4,2021-01-08,Nature Biomedical Engineering,False,False
https://openalex.org/W4390521177,37,2024-01-03,World Journal of Surgical Oncology,True,True
https://openalex.org/W3215966857,26,2021-11-27,Harm Reduction Journal,True,True
https://openalex.org/W4389687075,7,2023-12-13,PLoS ONE,True,True
https://openalex.org/W4389429896,16,2023-12-07,PLoS ONE,True,True
https://openalex.org/W4294311518,0,2022-07-01,IEEE Transactions on Emerging Topics in Computing,True,False
https://openalex.org/W4284880178,34,2022-07-06,Cancer Immunology Immunotherapy,True,True
https://openalex.org/W4396691526,0,2024-01-01,Food & Function,False,False
https://openalex.org/W4393464298,5,2024-04-02,Frontiers in Medicine,True,True
https://openalex.org/W4304892170,21,2022-10-13,Frontiers in Plant Science,True,True
https://openalex.org/W4376876900,0,2023-05-17,Coral Reefs,True,True
https://openalex.org/W4225392369,28,2022-04-14,PLoS Pathogens,True,True
https://openalex.org/W4396699052,35,2024-01-01,European Psychiatry,False,True
https://openalex.org/W3203948120,2,2021-09-30,Polskie Archiwum Medycyny Wewnętrznej,False,False
https://openalex.org/W4379054701,22,2023-06-01,Arthritis Research & Therapy,True,True
https://openalex.org/W4386831012,50,2023-09-18,Scientific Reports,False,True
https://openalex.org/W4312039220,0,2022-12-20,IEEE Transactions on Visualization and Computer Graphics,True,True
https://openalex.org/W4389264154,9,2023-12-01,Journal of Neuroimmune Pharmacology,True,False
https://openalex.org/W4200459123,2,2021-09-01,IEEE Journal of Selected Topics in Quantum Electronics,True,True
https://openalex.org/W3196303825,8,2021-08-31,Journal of Neuroinflammation,True,True
https://openalex.org/W4387327411,3,2023-10-04,PLoS ONE,True,True
https://openalex.org/W4205538153,0,2022-01-01,World Journal of Pediatrics,True,False
https://openalex.org/W3209998060,24,2021-11-05,PLoS ONE,True,True
https://openalex.org/W4399918244,44,2024-06-22,Complex & Intelligent Systems,True,True
https://openalex.org/W4408688870,90,2025-03-21,Frontiers in Cell and Developmental Biology,True,True
https://openalex.org/W4400744333,0,2024-07-17,BMC Pregnancy and Childbirth,True,True
https://openalex.org/W4214898763,26,2022-03-04,Atmospheric chemistry and physics,True,True
https://openalex.org/W4394894296,0,2024-04-01,IEEE Transactions on Communications,True,True
https://openalex.org/W4388406317,13,2023-11-06,Scientific Reports,False,True
https://openalex.org/W4397010831,12,2024-05-17,Cancer Immunology Immunotherapy,True,True
https://openalex.org/W4207003964,1,2021-09-01,Industrial and Organizational Psychology,False,False
https://openalex.org/W3174746968,2,2021-07-03,Pain and Therapy,True,True
https://openalex.org/W3136469583,37,2022-01-01,IEEE Journal of Selected Topics in Applied Earth Observations and Remote Sensing,True,True
https://openalex.org/W4205981718,0,2022-01-01,Water Resources Management,True,True
https://openalex.org/W4392239755,0,2024-02-28,Nature Communications,False,True
https://openalex.org/W4309181403,18,2022-11-11,Respiratory Research,True,True
https://openalex.org/W4406724864,12,2025-01-22,Modern Italy,False,True
https://openalex.org/W4309087060,15,2022-11-15,Journal of Neurology,True,True
https://openalex.org/W3207507489,12,2021-10-19,Scientific Reports,False,True
https://openalex.org/W3122238517,17,2021-01-23,BMC Family Practice,True,True
https://openalex.org/W4281293466,10,2022-05-23,International Journal of Multimedia Information Retrieval,True,False
https://openalex.org/W3196421408,33,2021-09-08,Frontiers in Cell and Developmental Biology,True,True
https://openalex.org/W3210594744,4,2021-10-01,International Psychogeriatrics,False,True
https://openalex.org/W4311679242,51,2022-12-09,PLoS ONE,True,True
https://openalex.org/W3165232598,15,2021-05-31,Scientific Reports,False,True
https://openalex.org/W4388177881,30,2023-10-27,Frontiers in Immunology,True,True
https://openalex.org/W3125439106,23,2021-01-25,American Political Science Review,False,True
https://openalex.org/W4391238601,5,2024-01-26,Journal of Animal Science and Biotechnology/Journal of animal science and biotechnology,False,False
https://openalex.org/W4206191693,0,2021-05-21,IEEE Transactions on Energy Conversion,True,True
https://openalex.org/W3197542181,74,2021-08-31,Virtual Reality,True,True
https://openalex.org/W3108051656,32,2021-01-01,Chemical Science,False,True
https://openalex.org/W3175470364,4,2021-06-01,BJPsych Open,False,True
https://openalex.org/W4291950457,7,2022-08-16,Genome biology,True,True
https://openalex.org/W4296425674,2,2022-07-01,IEEE Intelligent Systems,True,True
https://openalex.org/W3154421051,18,2021-06-16,Cancer Cell International,True,True
https://openalex.org/W4304014375,0,2022-10-10,Communications Biology,True,True
https://openalex.org/W3125407324,10,2021-01-28,Scientific Reports,False,True
https://openalex.org/W4379232206,7,2023-06-02,Frontiers in Forests and Global Change,True,True
https://openalex.org/W4323652549,20,2023-03-09,Intensive Care Medicine,True,True
https://openalex.org/W4388726032,29,2023-11-16,REGION,False,False
https://openalex.org/W4200306717,3,2021-07-29,IEEE Transactions on Industrial Electronics,False,True
https://openalex.org/W2885409341,0,2023-12-05,Geometry & Topology,False,True
https://openalex.org/W4399854690,0,2024-06-20,Annals of Surgical Oncology,True,True
https://openalex.org/W4205906597,1,2021-01-01,Фундаментальные исследования (Fundamental Research),False,False
https://openalex.org/W3157569873,17,2021-04-28,Applied Computing and Informatics,False,True
https://openalex.org/W4292549362,18,2022-08-19,Journal of High Energy Physics,True,True
https://openalex.org/W4214487038,2,2022-01-01,Chemical Science,False,True
https://openalex.org/W3164994438,16,2021-05-26,Scientific Reports,False,True
https://openalex.org/W4200310828,0,2021-11-30,Translational Psychiatry,False,True
https://openalex.org/W4408158664,34,2025-03-05,Frontiers in Veterinary Science,True,True
https://openalex.org/W3213622886,32,2021-11-15,Fashion and Textiles,True,True
https://openalex.org/W3196187625,0,2021-08-22,Osteoporosis International,True,True
https://openalex.org/W4224984874,3,2022-04-26,Frontiers in Veterinary Science,True,True
https://openalex.org/W4385668989,3,2023-03-01,European Psychiatry,False,True
https://openalex.org/W4200490418,17,2021-12-15,PLoS ONE,True,True
https://openalex.org/W3162594905,8,2021-05-11,PLoS ONE,True,True
https://openalex.org/W4362632857,0,2023-04-05,Frontiers in Marine Science,True,True
https://openalex.org/W4311914315,8,2022-12-19,PLoS ONE,True,True
https://openalex.org/W4392660390,10,2024-03-11,Nature Communications,False,True
https://openalex.org/W4388569144,14,2023-11-10,Frontiers in Zoology,True,True
https://openalex.org/W4205579630,0,2022-01-06,Frontiers in Pharmacology,True,True
https://openalex.org/W4223516167,22,2022-04-13,Scientific Reports,False,True
https://openalex.org/W4210961924,18,2022-01-01,Chemical Science,False,True
https://openalex.org/W4293777629,20,2022-08-26,Behavior Research Methods,True,True
https://openalex.org/W4285010032,0,2022-07-11,Scientific Reports,False,True
https://openalex.org/W4391132653,0,2024-01-23,PLoS ONE,True,True
https://openalex.org/W4324382717,0,2023-03-14,SciPost Physics,False,True
https://openalex.org/W3209426690,8,2021-10-28,BJPsych Open,False,True
https://openalex.org/W4318825652,7,2023-01-01,Фундаментальные исследования (Fundamental Research),False,False
https://openalex.org/W3172383125,19,2021-06-09,Scientific Reports,False,True
https://openalex.org/W4366083653,14,2023-04-17,PLoS ONE,True,True
https://openalex.org/W4283451799,0,2022-06-24,PLoS ONE,True,True
https://openalex.org/W3128517792,9,2021-02-01,Frontiers in Medicine,True,True
https://openalex.org/W4307869835,8,2022-10-31,Frontiers in Bioengineering and Biotechnology,True,True
https://openalex.org/W4289202485,22,2022-08-01,BMC Medical Education,True,True
https://openalex.org/W4384204072,0,2023-07-13,Communications Physics,True,True
https://openalex.org/W4384079947,0,2023-01-01,Chemical Science,False,True
https://openalex.org/W4393900476,1,2024-04-03,Frontiers in Immunology,True,True
https://openalex.org/W4398137216,52,2024-05-20,Political Behavior,True,True
https://openalex.org/W3185090297,11,2021-07-23,Cell Death and Disease,False,False
https://openalex.org/W4365450229,23,2023-04-13,Nature Medicine,False,True
https://openalex.org/W4296012778,18,2022-09-13,Frontiers in Immunology,True,True
https://openalex.org/W4382809718,21,2023-06-30,Landslides,True,False
https://openalex.org/W4212987740,4,2022-02-01,Group Decision and Negotiation,True,True
https://openalex.org/W3124507716,13,2021-01-14,Scientific Reports,False,True
https://openalex.org/W3217169633,3,2021-11-22,Scientific Reports,False,True
https://openalex.org/W4386885123,14,2023-09-01,IEEE Transactions on Network Science and Engineering,True,False
https://openalex.org/W4386026287,1,2023-01-03,International Journal of Mental Health and Addiction,True,False
https://openalex.org/W4322720126,2,2023-02-28,Environmental Microbiome,True,True
https://openalex.org/W4399971693,27,2024-06-24,Scientific Reports,False,True
https://openalex.org/W4400986511,15,2024-07-25,Journal of Productivity Analysis,True,True
https://openalex.org/W3213461115,9,2021-11-18,PLoS ONE,True,True
https://openalex.org/W3211784711,17,2021-11-16,BMC Plant Biology,True,True
https://openalex.org/W4297311903,3,2022-09-27,Frontiers in Bioengineering and Biotechnology,True,True
https://openalex.org/W4399954010,0,2024-06-24,Scientific Reports,False,True
https://openalex.org/W4385498445,2,2023-07-07,Revista de Investigación Educativa,False,False
https://openalex.org/W4385727276,29,2023-08-10,PLoS Computational Biology,True,True
https://openalex.org/W4387601757,7,2023-10-13,Frontiers in Cellular and Infection Microbiology,True,True
https://openalex.org/W4401899973,16,2024-08-27,Cellulose,True,True
https://openalex.org/W4320919307,26,2023-02-15,Frontiers in Cell and Developmental Biology,True,True
https://openalex.org/W4294189572,9,2022-06-01,European Psychiatry,False,True
https://openalex.org/W4399203558,14,2024-05-31,PLoS ONE,True,True
https://openalex.org/W4386836929,10,2023-09-15,Frontiers in Immunology,True,True
https://openalex.org/W4318485056,0,2023-01-30,Nature Communications,False,True
https://openalex.org/W4391495931,5,2023-12-01,International Psychogeriatrics,False,True
https://openalex.org/W4293817608,29,2022-08-19,Frontiers in Pharmacology,True,True
https://openalex.org/W4221118793,7,2022-03-28,Scientific Reports,False,True
https://openalex.org/W4205575020,1,2021-07-29,ReCALL,False,False
https://openalex.org/W4394924016,13,2024-04-18,Journal of Fluid Mechanics,False,True
https://openalex.org/W3176330288,3,2021-06-01,BJPsych Open,False,True
https://openalex.org/W4313213415,32,2022-12-21,Revista de historia industrial,False,True
https://openalex.org/W4392740232,27,2024-03-13,European Journal of Pediatrics,True,True
https://openalex.org/W4283171437,3,2022-06-01,BJPsych Open,False,True
https://openalex.org/W3165180015,4,2021-05-19,Annals of the Rheumatic Diseases,False,True
https://openalex.org/W4390670169,0,2024-01-08,Modern Italy,False,True
https://openalex.org/W4385332647,4,2023-07-28,Tsinghua Science & Technology,False,False
https://openalex.org/W3126831156,11,2021-02-12,Scientific Reports,False,True
https://openalex.org/W4386500997,1,2023-09-07,MMWR Morbidity and Mortality Weekly Report,False,False
https://openalex.org/W4403535650,47,2024-10-18,Journal of Neuroinflammation,True,True
https://openalex.org/W3175636565,5,2021-06-01,BJPsych Open,False,True
https://openalex.org/W3187187893,20,2021-11-29,PLoS ONE,True,True
https://openalex.org/W4388906060,10,2023-11-22,Archaeological and Anthropological Sciences,True,False
https://openalex.org/W3175648064,28,2021-06-29,Scientific Reports,False,True
https://openalex.org/W4367554991,10,2023-05-01,Frontiers in Cellular and Infection Microbiology,True,True
https://openalex.org/W4290635237,0,2022-08-08,Inventiones mathematicae,True,True
https://openalex.org/W4366189875,8,2023-04-17,Scientific Reports,False,True
https://openalex.org/W3180624595,28,2021-07-14,Scientific Reports,False,True
https://openalex.org/W4321488216,10,2023-02-22,PLoS ONE,True,True
https://openalex.org/W4376118583,3,2023-05-01,Pediatric Research,False,True
https://openalex.org/W4313248405,10,2022-12-01,Journal of Asthma and Allergy,True,True
https://openalex.org/W4310784438,5,2022-12-06,World Journal of Surgical Oncology,True,True
https://openalex.org/W3206263853,17,2021-10-21,PLoS ONE,True,True
https://openalex.org/W4379537995,12,2023-06-06,Frontiers in Immunology,True,True
https://openalex.org/W4380290498,0,2023-06-12,Journal of Youth and Adolescence,True,True
https://openalex.org/W4281668293,6,2022-05-31,Nature Materials,False,True
https://openalex.org/W4376104490,0,2023-05-10,The Historical Journal,False,False
https://openalex.org/W3127154756,55,2021-07-21,Geoscientific model development,False,True
https://openalex.org/W2898189060,4,2022-01-29,Journal of Geometric Analysis,True,True
https://openalex.org/W4386921835,10,2023-09-21,PLoS ONE,True,True
https://openalex.org/W4213435040,0,2022-02-24,Scientific Reports,False,True
https://openalex.org/W4367031609,21,2023-01-01,IEEE Journal of Selected Topics in Applied Earth Observations and Remote Sensing,True,True
